date,time,hour,day,month,day_of_week,is_weekend,temperature,humidity,number_of_people,appliance_usage,previous_consumption,rolling_3h_avg,ac_consumption,refrigerator_consumption,lighting_consumption,laundry_consumption,other_consumption,energy_consumption
2024-05-22,12:00,12,22,5,2,0,32.3,57.1,2,High,2.91,2.72,1.83,0.2,0.1,0.0,2.65,4.78
2024-05-22,13:00,13,22,5,2,0,31.2,54.5,2,Medium,4.78,3.29,1.59,0.2,0.1,0.0,2.52,4.41
2024-05-22,14:00,14,22,5,2,0,32.8,64.2,1,Medium,4.41,4.03,2.25,0.21,0.09,0.0,2.1,4.65
2024-05-22,15:00,15,22,5,2,0,29.7,56.7,2,Medium,4.65,4.61,1.02,0.2,0.1,0.0,2.39,3.71
2024-05-22,16:00,16,22,5,2,0,31.3,62.3,3,Low,3.71,4.26,1.2,0.19,0.1,0.0,2.04,3.53
2024-05-22,17:00,17,22,5,2,0,31.9,56.3,1,Medium,3.53,3.96,1.87,0.2,0.09,0.0,4.22,6.38
2024-05-22,18:00,18,22,5,2,0,26.2,66.6,5,High,6.38,4.54,0.03,0.19,0.42,0.0,7.37,8.01
2024-05-22,19:00,19,22,5,2,0,26.9,64.7,3,High,8.01,5.97,0.22,0.2,0.28,0.85,6.44,7.99
2024-05-22,20:00,20,22,5,2,0,25.0,67.4,4,Medium,7.99,7.46,0.0,0.21,0.35,0.0,6.29,6.85
2024-05-22,21:00,21,22,5,2,0,26.3,61.3,3,High,6.85,7.62,0.05,0.2,0.28,0.0,7.14,7.67
2024-05-22,22:00,22,22,5,2,0,22.7,63.7,5,Medium,7.67,7.5,0.0,0.22,0.42,0.0,3.95,4.59
2024-05-22,23:00,23,22,5,2,0,22.7,63.2,4,Low,4.59,6.37,0.0,0.19,0.35,0.0,2.22,2.76
2024-05-23,00:00,0,23,5,3,0,21.4,71.7,3,Low,2.76,5.01,0.0,0.2,0.1,0.0,1.19,1.49
2024-05-23,01:00,1,23,5,3,0,20.7,71.0,3,Low,1.49,2.95,0.0,0.21,0.1,0.0,1.22,1.53
2024-05-23,02:00,2,23,5,3,0,21.0,69.1,2,Low,1.53,1.93,0.0,0.2,0.1,0.0,0.77,1.07
2024-05-23,03:00,3,23,5,3,0,20.5,75.9,5,Low,1.07,1.36,0.0,0.2,0.12,0.0,0.85,1.17
2024-05-23,04:00,4,23,5,3,0,21.2,65.6,4,Low,1.17,1.26,0.0,0.21,0.11,0.0,1.24,1.56
2024-05-23,05:00,5,23,5,3,0,20.1,69.5,3,Low,1.56,1.27,0.0,0.22,0.1,0.0,0.85,1.17
2024-05-23,06:00,6,23,5,3,0,23.6,68.0,4,High,1.17,1.3,0.0,0.21,0.11,0.0,4.56,4.88
2024-05-23,07:00,7,23,5,3,0,24.1,64.1,2,Medium,4.88,2.54,0.0,0.21,0.1,0.0,3.48,3.79
2024-05-23,08:00,8,23,5,3,0,26.5,65.8,4,High,3.79,3.28,0.07,0.22,0.11,0.0,4.83,5.23
2024-05-23,09:00,9,23,5,3,0,27.4,62.4,1,High,5.23,4.63,0.26,0.21,0.09,0.0,2.78,3.34
2024-05-23,10:00,10,23,5,3,0,27.8,57.4,1,High,3.34,4.12,0.36,0.2,0.09,0.85,1.44,2.94
2024-05-23,11:00,11,23,5,3,0,31.9,52.6,4,Low,2.94,3.84,0.92,0.2,0.11,0.0,1.75,2.98
2024-05-23,12:00,12,23,5,3,0,32.6,54.7,1,Low,2.98,3.09,1.07,0.21,0.09,0.0,1.62,2.99
2024-05-23,13:00,13,23,5,3,0,32.8,46.4,1,Medium,2.99,2.97,2.25,0.21,0.09,0.0,1.75,4.3
2024-05-23,14:00,14,23,5,3,0,33.4,53.7,1,Medium,4.3,3.42,2.51,0.22,0.09,0.0,2.12,4.94
2024-05-23,15:00,15,23,5,3,0,29.9,54.2,2,Medium,4.94,4.08,1.09,0.19,0.1,0.0,2.5,3.88
2024-05-23,16:00,16,23,5,3,0,30.8,51.4,1,High,3.88,4.37,1.93,0.19,0.09,0.0,2.51,4.72
2024-05-23,17:00,17,23,5,3,0,31.5,62.4,1,Low,4.72,4.51,1.26,0.2,0.09,0.0,3.76,5.31
2024-05-23,18:00,18,23,5,3,0,28.1,59.6,2,High,5.31,4.64,0.66,0.21,0.22,0.0,6.58,7.67
2024-05-23,19:00,19,23,5,3,0,30.2,59.3,1,Medium,7.67,5.9,1.2,0.2,0.15,0.0,5.2,6.75
2024-05-23,20:00,20,23,5,3,0,25.0,62.1,1,Medium,6.75,6.58,0.0,0.21,0.15,0.0,5.16,5.52
2024-05-23,21:00,21,23,5,3,0,21.9,70.5,4,High,5.52,6.65,0.0,0.2,0.35,0.0,7.03,7.58
2024-05-23,22:00,22,23,5,3,0,24.1,67.1,3,High,7.58,6.62,0.0,0.2,0.28,0.0,4.56,5.04
2024-05-23,23:00,23,23,5,3,0,21.7,70.6,3,Low,5.04,6.05,0.0,0.22,0.28,0.0,2.48,2.98
2024-05-24,00:00,0,24,5,4,0,20.1,72.1,1,Low,2.98,5.2,0.0,0.2,0.09,0.0,1.09,1.38
2024-05-24,01:00,1,24,5,4,0,20.4,71.1,5,Low,1.38,3.13,0.0,0.21,0.12,0.0,1.59,1.92
2024-05-24,02:00,2,24,5,4,0,20.8,70.1,3,Low,1.92,2.09,0.0,0.2,0.1,0.0,1.32,1.62
2024-05-24,03:00,3,24,5,4,0,19.7,73.9,2,Low,1.62,1.64,0.0,0.2,0.1,0.0,0.55,0.85
2024-05-24,04:00,4,24,5,4,0,22.7,70.8,4,Low,0.85,1.46,0.0,0.19,0.11,0.0,1.34,1.64
2024-05-24,05:00,5,24,5,4,0,21.1,63.9,2,Low,1.64,1.37,0.0,0.2,0.1,0.0,0.89,1.19
2024-05-24,06:00,6,24,5,4,0,20.5,75.9,2,Low,1.19,1.23,0.0,0.21,0.1,0.0,2.05,2.36
2024-05-24,07:00,7,24,5,4,0,23.8,62.0,4,Medium,2.36,1.73,0.0,0.21,0.11,0.0,3.17,3.49
2024-05-24,08:00,8,24,5,4,0,27.4,68.9,4,Low,3.49,2.35,0.14,0.22,0.11,0.0,3.04,3.51
2024-05-24,09:00,9,24,5,4,0,26.6,61.0,1,Low,3.51,3.12,0.05,0.21,0.09,0.0,1.51,1.86
2024-05-24,10:00,10,24,5,4,0,28.9,61.7,1,Low,1.86,2.95,0.37,0.19,0.09,0.0,1.27,1.92
2024-05-24,11:00,11,24,5,4,0,29.4,59.7,1,Low,1.92,2.43,0.45,0.2,0.09,0.0,1.2,1.94
2024-05-24,12:00,12,24,5,4,0,29.8,55.8,3,Low,1.94,1.91,0.52,0.2,0.1,0.0,1.37,2.19
2024-05-24,13:00,13,24,5,4,0,31.5,59.6,1,Medium,2.19,2.02,1.71,0.2,0.09,0.0,1.43,3.43
2024-05-24,14:00,14,24,5,4,0,33.9,56.0,2,Medium,3.43,2.52,2.74,0.2,0.1,0.0,2.11,5.15
2024-05-24,15:00,15,24,5,4,0,31.8,50.7,2,Medium,5.15,3.59,1.83,0.21,0.1,0.0,2.61,4.75
2024-05-24,16:00,16,24,5,4,0,31.6,59.1,1,High,4.75,4.44,2.36,0.2,0.09,0.0,2.83,5.48
2024-05-24,17:00,17,24,5,4,0,30.5,58.7,2,Medium,5.48,5.13,1.32,0.2,0.1,0.0,4.92,6.54
2024-05-24,18:00,18,24,5,4,0,30.4,60.1,2,High,6.54,5.59,1.72,0.19,0.22,0.0,6.47,8.6
2024-05-24,19:00,19,24,5,4,0,26.9,60.3,3,Medium,8.6,6.87,0.16,0.21,0.28,0.0,6.21,6.86
2024-05-24,20:00,20,24,5,4,0,25.4,70.0,3,High,6.86,7.33,0.0,0.19,0.28,0.85,6.46,7.78
2024-05-24,21:00,21,24,5,4,0,26.1,64.7,4,High,7.78,7.75,0.01,0.22,0.35,0.0,7.78,8.36
2024-05-24,22:00,22,24,5,4,0,23.9,60.3,1,High,8.36,7.67,0.0,0.21,0.15,0.0,4.44,4.8
2024-05-24,23:00,23,24,5,4,0,21.3,69.8,5,Medium,4.8,6.98,0.0,0.2,0.42,0.0,3.24,3.86
2024-05-25,00:00,0,25,5,5,1,18.3,78.1,4,Low,3.86,5.67,0.0,0.21,0.11,0.0,2.02,2.34
2024-05-25,01:00,1,25,5,5,1,18.7,68.7,3,Low,2.34,3.67,0.0,0.21,0.1,0.0,1.09,1.4
2024-05-25,02:00,2,25,5,5,1,19.0,70.9,3,Low,1.4,2.53,0.0,0.22,0.1,0.0,0.89,1.21
2024-05-25,03:00,3,25,5,5,1,20.9,67.6,3,Low,1.21,1.65,0.0,0.22,0.1,0.0,0.54,0.86
2024-05-25,04:00,4,25,5,5,1,21.8,61.6,3,Low,0.86,1.16,0.0,0.21,0.1,0.0,0.76,1.07
2024-05-25,05:00,5,25,5,5,1,22.9,69.7,4,Low,1.07,1.05,0.0,0.19,0.11,0.0,1.43,1.73
2024-05-25,06:00,6,25,5,5,1,22.6,76.0,3,High,1.73,1.22,0.0,0.19,0.1,0.0,4.05,4.34
2024-05-25,07:00,7,25,5,5,1,24.0,69.7,2,Medium,4.34,2.38,0.0,0.2,0.1,0.0,3.33,3.63
2024-05-25,08:00,8,25,5,5,1,24.0,69.3,4,High,3.63,3.23,0.0,0.2,0.11,0.0,4.55,4.86
2024-05-25,09:00,9,25,5,5,1,26.9,61.8,3,Medium,4.86,4.28,0.11,0.2,0.1,0.0,3.56,3.97
2024-05-25,10:00,10,25,5,5,1,26.0,66.1,3,Low,3.97,4.15,0.0,0.2,0.1,0.0,2.57,2.87
2024-05-25,11:00,11,25,5,5,1,30.6,62.5,3,High,2.87,3.9,1.22,0.2,0.1,0.85,2.94,5.31
2024-05-25,12:00,12,25,5,5,1,30.3,56.4,2,High,5.31,4.05,1.11,0.21,0.1,0.0,4.08,5.5
2024-05-25,13:00,13,25,5,5,1,31.1,64.0,5,Low,5.5,4.56,1.14,0.19,0.12,0.0,2.96,4.41
2024-05-25,14:00,14,25,5,5,1,30.3,53.9,3,Medium,4.41,5.07,1.24,0.21,0.1,0.0,2.97,4.52
2024-05-25,15:00,15,25,5,5,1,30.6,56.5,3,Medium,4.52,4.81,1.35,0.2,0.1,0.0,3.39,5.04
2024-05-25,16:00,16,25,5,5,1,29.6,58.6,2,Medium,5.04,4.66,0.98,0.2,0.1,0.0,3.26,4.54
2024-05-25,17:00,17,25,5,5,1,32.2,53.7,3,Low,4.54,4.7,1.48,0.19,0.1,0.0,3.91,5.68
2024-05-25,18:00,18,25,5,5,1,30.9,55.9,4,Medium,5.68,5.09,1.47,0.21,0.35,0.0,5.84,7.87
2024-05-25,19:00,19,25,5,5,1,27.8,51.2,3,Medium,7.87,6.03,0.4,0.22,0.28,0.0,5.6,6.5
2024-05-25,20:00,20,25,5,5,1,27.7,65.1,4,High,6.5,6.68,0.5,0.19,0.35,0.85,6.38,8.27
2024-05-25,21:00,21,25,5,5,1,24.0,66.4,3,High,8.27,7.55,0.0,0.2,0.28,0.0,7.44,7.92
2024-05-25,22:00,22,25,5,5,1,23.8,60.8,4,High,7.92,7.56,0.0,0.19,0.35,0.0,4.35,4.89
2024-05-25,23:00,23,25,5,5,1,21.3,70.5,4,Medium,4.89,7.03,0.0,0.21,0.35,0.0,3.34,3.9
2024-05-26,00:00,0,26,5,6,1,22.3,64.3,5,Low,3.9,5.57,0.0,0.19,0.12,0.0,1.77,2.08
2024-05-26,01:00,1,26,5,6,1,20.8,69.7,2,Low,2.08,3.62,0.0,0.19,0.1,0.0,1.18,1.47
2024-05-26,02:00,2,26,5,6,1,20.9,75.6,2,Low,1.47,2.48,0.0,0.2,0.1,0.0,0.95,1.25
2024-05-26,03:00,3,26,5,6,1,18.9,67.2,3,Low,1.25,1.6,0.0,0.22,0.1,0.0,0.83,1.15
2024-05-26,04:00,4,26,5,6,1,19.9,64.6,5,Low,1.15,1.29,0.0,0.21,0.12,0.0,1.41,1.74
2024-05-26,05:00,5,26,5,6,1,21.4,71.9,5,Low,1.74,1.38,0.0,0.21,0.12,0.0,1.19,1.52
2024-05-26,06:00,6,26,5,6,1,22.7,66.2,4,Low,1.52,1.47,0.0,0.21,0.11,0.0,2.24,2.56
2024-05-26,07:00,7,26,5,6,1,21.7,59.6,2,Medium,2.56,1.94,0.0,0.21,0.1,0.0,3.18,3.49
2024-05-26,08:00,8,26,5,6,1,24.9,63.9,4,High,3.49,2.52,0.0,0.21,0.11,0.0,4.74,5.06
2024-05-26,09:00,9,26,5,6,1,29.4,53.8,3,Medium,5.06,3.7,0.61,0.21,0.1,0.0,3.43,4.35
2024-05-26,10:00,10,26,5,6,1,30.1,54.0,2,Medium,4.35,4.3,0.78,0.19,0.1,0.0,3.24,4.31
2024-05-26,11:00,11,26,5,6,1,32.2,57.2,5,High,4.31,4.57,1.79,0.2,0.12,0.85,3.62,6.58
2024-05-26,12:00,12,26,5,6,1,31.1,55.3,4,Medium,6.58,5.08,1.03,0.22,0.11,0.0,3.95,5.31
2024-05-26,13:00,13,26,5,6,1,30.8,55.1,4,Medium,5.31,5.4,1.43,0.2,0.11,0.0,3.5,5.24
2024-05-26,14:00,14,26,5,6,1,28.4,66.2,5,Medium,5.24,5.71,0.58,0.2,0.12,0.0,3.94,4.84
2024-05-26,15:00,15,26,5,6,1,31.3,53.2,5,Medium,4.84,5.13,1.63,0.21,0.12,0.0,4.02,5.98
2024-05-26,16:00,16,26,5,6,1,30.8,52.8,4,High,5.98,5.35,1.93,0.2,0.11,0.0,4.89,7.13
2024-05-26,17:00,17,26,5,6,1,31.0,65.4,1,High,7.13,5.98,2.03,0.2,0.09,0.0,6.79,9.11
2024-05-26,18:00,18,26,5,6,1,28.7,63.0,4,High,9.11,7.41,0.91,0.19,0.35,0.0,7.82,9.27
2024-05-26,19:00,19,26,5,6,1,26.7,61.3,4,High,9.27,8.5,0.16,0.19,0.35,0.85,7.23,8.78
2024-05-26,20:00,20,26,5,6,1,25.9,64.5,4,High,8.78,9.05,0.0,0.2,0.35,0.85,6.94,8.34
2024-05-26,21:00,21,26,5,6,1,22.6,67.0,5,High,8.34,8.8,0.0,0.21,0.42,0.0,8.04,8.67
2024-05-26,22:00,22,26,5,6,1,21.7,70.0,3,High,8.67,8.6,0.0,0.21,0.28,0.0,4.77,5.26
2024-05-26,23:00,23,26,5,6,1,21.1,69.7,4,Low,5.26,7.42,0.0,0.21,0.35,0.0,2.46,3.02
2024-05-27,00:00,0,27,5,0,0,20.2,73.0,4,Low,3.02,5.65,0.0,0.22,0.11,0.0,1.33,1.66
2024-05-27,01:00,1,27,5,0,0,19.7,72.8,3,Low,1.66,3.31,0.0,0.22,0.1,0.0,0.91,1.23
2024-05-27,02:00,2,27,5,0,0,20.3,61.7,3,Low,1.23,1.97,0.0,0.21,0.1,0.0,0.93,1.24
2024-05-27,03:00,3,27,5,0,0,19.6,69.3,4,Low,1.24,1.38,0.0,0.2,0.11,0.0,1.29,1.6
2024-05-27,04:00,4,27,5,0,0,21.1,69.0,3,Low,1.6,1.36,0.0,0.22,0.1,0.0,1.25,1.57
2024-05-27,05:00,5,27,5,0,0,22.8,68.9,3,Low,1.57,1.47,0.0,0.2,0.1,0.0,0.88,1.18
2024-05-27,06:00,6,27,5,0,0,23.4,70.1,3,Low,1.18,1.45,0.0,0.19,0.1,0.0,2.21,2.5
2024-05-27,07:00,7,27,5,0,0,24.3,63.7,1,Medium,2.5,1.75,0.0,0.21,0.09,0.0,3.1,3.4
2024-05-27,08:00,8,27,5,0,0,27.5,66.0,5,Medium,3.4,2.36,0.21,0.19,0.12,0.0,4.01,4.53
2024-05-27,09:00,9,27,5,0,0,29.1,59.7,1,Low,4.53,3.48,0.4,0.2,0.09,0.0,1.71,2.4
2024-05-27,10:00,10,27,5,0,0,28.9,59.1,1,Low,2.4,3.44,0.37,0.22,0.09,0.0,1.47,2.15
2024-05-27,11:00,11,27,5,0,0,32.1,45.4,1,Medium,2.15,3.03,1.3,0.2,0.09,0.0,1.9,3.49
2024-05-27,12:00,12,27,5,0,0,33.4,51.3,3,High,3.49,2.68,2.26,0.21,0.1,0.0,3.08,5.65
2024-05-27,13:00,13,27,5,0,0,31.1,64.8,2,High,5.65,3.76,2.09,0.2,0.1,0.0,3.13,5.52
2024-05-27,14:00,14,27,5,0,0,33.6,55.4,2,Medium,5.52,4.89,2.6,0.21,0.1,0.0,2.37,5.28
2024-05-27,15:00,15,27,5,0,0,33.6,61.4,1,Medium,5.28,5.48,2.6,0.22,0.09,0.0,2.31,5.22
2024-05-27,16:00,16,27,5,0,0,30.6,57.2,1,Medium,5.22,5.34,1.35,0.2,0.09,0.0,2.49,4.13
2024-05-27,17:00,17,27,5,0,0,28.9,65.4,2,Low,4.13,4.88,0.55,0.2,0.1,0.0,3.9,4.75
2024-05-27,18:00,18,27,5,0,0,28.2,60.1,2,Medium,4.75,4.7,0.52,0.21,0.22,0.0,4.67,5.62
2024-05-27,19:00,19,27,5,0,0,29.0,60.9,2,High,5.62,4.83,1.05,0.22,0.22,0.85,5.79,8.13
2024-05-27,20:00,20,27,5,0,0,24.9,57.7,3,High,8.13,6.17,0.0,0.19,0.28,0.85,6.6,7.92
2024-05-27,21:00,21,27,5,0,0,23.8,70.9,2,Medium,7.92,7.22,0.0,0.21,0.22,0.0,5.46,5.89
2024-05-27,22:00,22,27,5,0,0,23.2,63.8,2,Medium,5.89,7.31,0.0,0.21,0.22,0.0,3.2,3.63
2024-05-27,23:00,23,27,5,0,0,21.1,69.6,4,High,3.63,5.81,0.0,0.2,0.35,0.0,3.73,4.28
2024-05-28,00:00,0,28,5,1,0,21.0,67.5,3,Low,4.28,4.6,0.0,0.2,0.1,0.0,1.64,1.94
2024-05-28,01:00,1,28,5,1,0,20.5,66.5,3,Low,1.94,3.28,0.0,0.19,0.1,0.0,1.36,1.65
2024-05-28,02:00,2,28,5,1,0,21.8,63.4,4,Low,1.65,2.62,0.0,0.21,0.11,0.0,1.2,1.52
2024-05-28,03:00,3,28,5,1,0,18.8,69.7,2,Low,1.52,1.7,0.0,0.19,0.1,0.0,1.05,1.34
2024-05-28,04:00,4,28,5,1,0,20.3,69.8,3,Low,1.34,1.5,0.0,0.2,0.1,0.0,1.34,1.64
2024-05-28,05:00,5,28,5,1,0,20.7,75.0,3,Low,1.64,1.5,0.0,0.21,0.1,0.0,0.98,1.29
2024-05-28,06:00,6,28,5,1,0,23.6,72.4,2,Low,1.29,1.42,0.0,0.19,0.1,0.0,2.18,2.47
2024-05-28,07:00,7,28,5,1,0,25.5,69.3,3,Low,2.47,1.8,0.0,0.21,0.1,0.0,2.57,2.88
2024-05-28,08:00,8,28,5,1,0,26.1,61.5,3,Medium,2.88,2.21,0.01,0.2,0.1,0.0,3.23,3.54
2024-05-28,09:00,9,28,5,1,0,27.9,60.9,2,Medium,3.54,2.96,0.29,0.21,0.1,0.0,2.13,2.73
2024-05-28,10:00,10,28,5,1,0,27.0,63.6,1,High,2.73,3.05,0.17,0.19,0.09,0.85,1.28,2.58
2024-05-28,11:00,11,28,5,1,0,30.4,53.7,2,Low,2.58,2.95,0.63,0.2,0.1,0.0,1.37,2.3
2024-05-28,12:00,12,28,5,1,0,32.3,49.2,1,Low,2.3,2.54,1.0,0.21,0.09,0.0,1.31,2.61
2024-05-28,13:00,13,28,5,1,0,33.1,61.0,1,Low,2.61,2.5,1.76,0.21,0.09,0.0,1.4,3.46
2024-05-28,14:00,14,28,5,1,0,31.4,59.3,1,Low,3.46,2.79,1.23,0.2,0.09,0.0,1.51,3.03
2024-05-28,15:00,15,28,5,1,0,30.6,61.9,3,Low,3.03,3.03,1.0,0.19,0.1,0.0,1.59,2.88
2024-05-28,16:00,16,28,5,1,0,31.5,55.2,2,Medium,2.88,3.12,1.71,0.2,0.1,0.0,1.94,3.95
2024-05-28,17:00,17,28,5,1,0,30.5,59.6,1,Low,3.95,3.29,0.97,0.19,0.09,0.0,3.54,4.79
2024-05-28,18:00,18,28,5,1,0,27.3,63.5,2,High,4.79,3.87,0.35,0.2,0.22,0.0,6.28,7.05
2024-05-28,19:00,19,28,5,1,0,29.8,59.5,2,Medium,7.05,5.26,1.06,0.2,0.22,0.0,5.56,7.04
2024-05-28,20:00,20,28,5,1,0,25.3,60.1,4,Medium,7.04,6.29,0.0,0.21,0.35,0.0,5.95,6.51
2024-05-28,21:00,21,28,5,1,0,26.0,67.1,1,Medium,6.51,6.87,0.0,0.21,0.15,0.0,5.12,5.48
2024-05-28,22:00,22,28,5,1,0,22.7,68.0,4,High,5.48,6.34,0.0,0.2,0.35,0.0,4.06,4.61
2024-05-28,23:00,23,28,5,1,0,23.5,71.2,2,Low,4.61,5.53,0.0,0.19,0.22,0.0,2.27,2.68
2024-05-29,00:00,0,29,5,2,0,20.5,72.6,3,Low,2.68,4.26,0.0,0.22,0.1,0.0,1.38,1.7
2024-05-29,01:00,1,29,5,2,0,20.7,66.3,2,Low,1.7,3.0,0.0,0.21,0.1,0.0,1.05,1.36
2024-05-29,02:00,2,29,5,2,0,19.8,74.0,4,Low,1.36,1.91,0.0,0.2,0.11,0.0,1.47,1.78
2024-05-29,03:00,3,29,5,2,0,19.6,75.7,1,Low,1.78,1.61,0.0,0.21,0.09,0.0,0.87,1.17
2024-05-29,04:00,4,29,5,2,0,20.8,66.1,3,Low,1.17,1.44,0.0,0.21,0.1,0.0,0.8,1.11
2024-05-29,05:00,5,29,5,2,0,20.9,74.7,4,Low,1.11,1.35,0.0,0.2,0.11,0.0,1.27,1.58
2024-05-29,06:00,6,29,5,2,0,23.3,67.7,3,Low,1.58,1.29,0.0,0.19,0.1,0.0,2.32,2.61
2024-05-29,07:00,7,29,5,2,0,24.2,64.6,3,Medium,2.61,1.77,0.0,0.21,0.1,0.0,3.09,3.4
2024-05-29,08:00,8,29,5,2,0,26.9,54.2,2,Medium,3.4,2.53,0.11,0.21,0.1,0.0,3.62,4.04
2024-05-29,09:00,9,29,5,2,0,27.5,61.0,1,Medium,4.04,3.35,0.21,0.2,0.09,0.0,2.3,2.8
2024-05-29,10:00,10,29,5,2,0,28.6,61.0,1,Medium,2.8,3.41,0.43,0.21,0.09,0.0,1.68,2.41
2024-05-29,11:00,11,29,5,2,0,31.0,56.1,1,High,2.41,3.08,1.36,0.21,0.09,0.85,1.31,3.82
2024-05-29,12:00,12,29,5,2,0,31.7,59.3,1,Medium,3.82,3.01,1.19,0.2,0.09,0.0,2.17,3.65
2024-05-29,13:00,13,29,5,2,0,31.2,57.2,1,High,3.65,3.29,2.14,0.21,0.09,0.0,2.38,4.82
2024-05-29,14:00,14,29,5,2,0,34.6,53.9,2,Medium,4.82,4.1,3.06,0.2,0.1,0.0,2.55,5.91
2024-05-29,15:00,15,29,5,2,0,32.0,52.1,1,Medium,5.91,4.79,1.91,0.2,0.09,0.0,2.47,4.67
2024-05-29,16:00,16,29,5,2,0,33.6,59.7,3,Medium,4.67,5.13,2.6,0.2,0.1,0.0,2.86,5.76
2024-05-29,17:00,17,29,5,2,0,30.6,62.6,1,Low,5.76,5.45,1.0,0.19,0.09,0.0,4.28,5.56
2024-05-29,18:00,18,29,5,2,0,26.6,54.9,3,High,5.56,5.33,0.13,0.21,0.28,0.0,6.93,7.55
2024-05-29,19:00,19,29,5,2,0,27.9,59.0,2,High,7.55,6.29,0.58,0.21,0.22,0.85,6.22,8.08
2024-05-29,20:00,20,29,5,2,0,27.2,62.8,5,Medium,8.08,7.06,0.24,0.2,0.42,0.0,5.96,6.82
2024-05-29,21:00,21,29,5,2,0,25.7,64.7,3,High,6.82,7.48,0.0,0.21,0.28,0.0,7.36,7.85
2024-05-29,22:00,22,29,5,2,0,24.0,70.7,5,Medium,7.85,7.58,0.0,0.21,0.42,0.0,3.92,4.55
2024-05-29,23:00,23,29,5,2,0,21.9,69.0,2,High,4.55,6.41,0.0,0.22,0.22,0.0,3.35,3.79
2024-05-30,00:00,0,30,5,3,0,19.8,65.1,5,Low,3.79,5.4,0.0,0.21,0.12,0.0,1.59,1.92
2024-05-30,01:00,1,30,5,3,0,21.8,68.1,3,Low,1.92,3.42,0.0,0.19,0.1,0.0,0.99,1.28
2024-05-30,02:00,2,30,5,3,0,20.0,78.6,1,Low,1.28,2.33,0.0,0.19,0.09,0.0,0.99,1.27
2024-05-30,03:00,3,30,5,3,0,20.9,69.8,4,Low,1.27,1.49,0.0,0.22,0.11,0.0,1.06,1.39
2024-05-30,04:00,4,30,5,3,0,19.3,76.7,3,Low,1.39,1.31,0.0,0.21,0.1,0.0,1.03,1.34
2024-05-30,05:00,5,30,5,3,0,19.9,69.5,2,Low,1.34,1.33,0.0,0.2,0.1,0.0,0.85,1.15
2024-05-30,06:00,6,30,5,3,0,22.8,70.1,3,Low,1.15,1.29,0.0,0.21,0.1,0.0,2.13,2.44
2024-05-30,07:00,7,30,5,3,0,23.2,66.8,2,High,2.44,1.64,0.0,0.19,0.1,0.0,4.0,4.29
2024-05-30,08:00,8,30,5,3,0,23.9,70.4,3,Low,4.29,2.63,0.0,0.2,0.1,0.0,2.68,2.98
2024-05-30,09:00,9,30,5,3,0,29.0,65.7,1,Low,2.98,3.24,0.38,0.21,0.09,0.0,1.52,2.2
2024-05-30,10:00,10,30,5,3,0,28.5,60.1,1,Medium,2.2,3.16,0.41,0.21,0.09,0.0,1.81,2.52
2024-05-30,11:00,11,30,5,3,0,29.7,60.1,3,Low,2.52,2.57,0.5,0.21,0.1,0.0,1.49,2.3
2024-05-30,12:00,12,30,5,3,0,32.4,51.8,2,Medium,2.3,2.34,1.39,0.2,0.1,0.0,1.91,3.6
2024-05-30,13:00,13,30,5,3,0,32.0,57.5,1,Medium,3.6,2.81,1.91,0.19,0.09,0.0,2.07,4.26
2024-05-30,14:00,14,30,5,3,0,31.6,60.2,2,Low,4.26,3.39,1.29,0.22,0.1,0.0,1.83,3.44
2024-05-30,15:00,15,30,5,3,0,32.2,56.6,3,High,3.44,3.77,2.69,0.19,0.1,0.0,2.81,5.79
2024-05-30,16:00,16,30,5,3,0,32.9,55.2,1,Low,5.79,4.5,1.7,0.21,0.09,0.0,2.17,4.17
2024-05-30,17:00,17,30,5,3,0,31.1,53.5,1,Medium,4.17,4.47,1.55,0.21,0.09,0.0,4.56,6.41
2024-05-30,18:00,18,30,5,3,0,30.2,62.4,2,High,6.41,5.46,1.62,0.19,0.22,0.0,6.56,8.59
2024-05-30,19:00,19,30,5,3,0,29.4,62.5,3,High,8.59,6.39,1.23,0.21,0.28,0.85,6.68,9.25
2024-05-30,20:00,20,30,5,3,0,25.7,59.9,1,Medium,9.25,8.08,0.0,0.2,0.15,0.0,6.07,6.42
2024-05-30,21:00,21,30,5,3,0,24.0,68.1,3,Medium,6.42,8.09,0.0,0.19,0.28,0.0,5.68,6.15
2024-05-30,22:00,22,30,5,3,0,24.2,72.0,3,Medium,6.15,7.27,0.0,0.2,0.28,0.0,3.31,3.79
2024-05-30,23:00,23,30,5,3,0,22.2,64.6,5,Medium,3.79,5.45,0.0,0.2,0.42,0.0,2.74,3.36
2024-05-31,00:00,0,31,5,4,0,21.8,68.8,3,Low,3.36,4.43,0.0,0.21,0.1,0.0,1.51,1.82
2024-05-31,01:00,1,31,5,4,0,20.0,71.5,3,Low,1.82,2.99,0.0,0.19,0.1,0.0,1.07,1.36
2024-05-31,02:00,2,31,5,4,0,20.1,76.9,3,Low,1.36,2.18,0.0,0.2,0.1,0.0,1.06,1.36
2024-05-31,03:00,3,31,5,4,0,18.7,82.9,1,Low,1.36,1.51,0.0,0.21,0.09,0.0,0.96,1.26
2024-05-31,04:00,4,31,5,4,0,20.5,71.0,2,Low,1.26,1.33,0.0,0.19,0.1,0.0,0.93,1.22
2024-05-31,05:00,5,31,5,4,0,20.8,73.8,4,Low,1.22,1.28,0.0,0.22,0.11,0.0,1.04,1.37
